# Lexia 3 full USB dump (control+bulk+interrupt, включая пустые)
# ts,type,xfer,dir,ep,bus,dev,status,length,caplen,setup,data
1787289945.081001,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.083208,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.083277,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.083380,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.083430,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.085645,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.085699,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.085799,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.085844,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.088078,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.088128,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.088220,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.088264,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.090452,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.090510,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.090583,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.090636,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.092808,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.092876,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.092983,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.093021,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.095260,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.095336,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.095463,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.095509,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.097703,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.097757,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.097841,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.097887,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.100052,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.100111,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.100198,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.100275,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.102491,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.102565,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.102650,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.102698,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.104885,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.104951,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.105042,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.105088,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.107293,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.107366,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.107503,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.107565,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.109765,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.109840,C,BULK,IN,5,1,11,0,4,4,,42410900
1787289945.109936,S,BULK,OUT,6,1,11,4294967181,5,5,,430901c0f2
1787289945.109983,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.115197,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.115313,C,BULK,IN,5,1,11,0,55,55,,440933c0ff060f00010000000000ff061e0001aa00000000011219000562dba8521cdb610d6cda44381edb828edd1801dd0302db600031
1787289945.115414,S,BULK,OUT,6,1,11,4294967181,3,3,,064409
1787289945.115457,C,BULK,OUT,6,1,11,0,3,0,,
1787289945.516454,S,BULK,OUT,6,1,11,4294967181,40,40,,400924c0ff060f000100000000000000000000000000000022dba8db61da44db82dd18dd03db6051
1787289945.516544,C,BULK,OUT,6,1,11,0,40,0,,
1787289945.521800,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.521876,C,BULK,IN,5,1,11,0,3,3,,064009
1787289945.523205,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.523286,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.525407,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.525453,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.525512,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.525536,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.527689,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.527748,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.527826,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.527870,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.530028,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.530094,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.530175,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.530220,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.532414,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.532471,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.532547,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.532596,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.534806,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.534851,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.534956,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.534993,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.537182,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.537281,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.537375,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.537420,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.539610,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.539665,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.539742,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.539796,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.541978,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.542036,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.542113,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.542158,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.544342,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.544395,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.544468,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.544517,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.546707,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.546767,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.546840,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.546891,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.549082,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.549139,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.549216,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.549262,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.551465,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.551519,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.551592,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.551637,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.553820,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.553878,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.553951,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.553997,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.556468,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.556565,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.556665,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.556729,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.558916,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.558989,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.559069,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.559114,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.561301,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.561360,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.561445,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.561478,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.563665,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.563727,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.563804,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.563846,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.566056,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.566124,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.566209,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.566275,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.568460,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.568529,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.568632,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.568675,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.570869,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.570935,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.571014,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.571059,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.573530,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.573609,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.573703,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.573755,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.576128,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.576322,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.576475,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.576520,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.578742,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.578832,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.578926,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.579001,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.581207,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.581306,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.581508,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.581611,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.583867,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.583973,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.584131,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.584195,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.586381,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.586477,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.586595,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.586681,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.588868,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.588926,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.589004,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.589055,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.591253,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.591350,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.591468,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.591538,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.593672,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.593773,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.593922,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.594023,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.596199,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.596304,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.596465,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.596560,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.598826,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.598882,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.598975,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.599064,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.601315,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.601391,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.601497,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.601555,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.603753,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.603815,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.603893,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.603935,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.606124,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.606279,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289945.606438,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289945.606496,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.608705,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.608800,C,BULK,IN,5,1,11,0,4,4,,42410900
1787289945.608968,S,BULK,OUT,6,1,11,4294967181,5,5,,430901c0f2
1787289945.609013,C,BULK,OUT,6,1,11,0,5,0,,
1787289945.614231,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289945.614347,C,BULK,IN,5,1,11,0,55,55,,440933c0ff060f00010000000000ff061e0001aa00000000011219000562dba8552adb610de3da443819db828edd1801dd0302db6000ae
1787289945.614482,S,BULK,OUT,6,1,11,4294967181,3,3,,064409
1787289945.614550,C,BULK,OUT,6,1,11,0,3,0,,
1787289946.016595,S,BULK,OUT,6,1,11,4294967181,40,40,,400924c0ff060f000100000000000000000000000000000022dba8db61da44db82dd18dd03db6051
1787289946.016691,C,BULK,OUT,6,1,11,0,40,0,,
1787289946.021912,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.021973,C,BULK,IN,5,1,11,0,3,3,,064009
1787289946.022054,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.022095,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.024281,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.024343,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.024437,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.024483,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.026662,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.026727,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.026880,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.026925,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.029133,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.029191,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.029279,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.029329,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.031514,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.031575,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.031683,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.031731,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.033932,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.034005,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.034110,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.034159,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.036347,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.036409,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.036502,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.036549,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.038726,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.038782,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.038872,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.038920,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.041097,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.041167,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.041293,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.041352,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.043553,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.043627,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.043724,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.043774,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.045963,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.046034,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.046120,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.046166,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.048367,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.048436,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.048513,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.048555,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.050752,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.050825,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.050939,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.050987,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.053192,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.053312,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.053499,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.053581,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.055879,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.055983,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.056101,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.056174,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.058392,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.058477,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.058635,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.058720,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.061006,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.061098,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.061187,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.061308,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.063628,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.063725,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.063876,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.063941,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.066416,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.066470,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.066564,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.066609,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.068800,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.068868,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.068945,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.068981,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.071190,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.071276,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.071387,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.071431,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.073561,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.073613,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.073672,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.073721,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.075817,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.075889,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.075921,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.075990,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.078093,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.078179,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.078236,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.078272,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.080422,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.080494,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.080556,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.080599,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.082724,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.082783,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.082830,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.082855,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.084951,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.084996,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.085028,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.085051,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.087162,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.087275,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.087417,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.087472,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.089681,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.089757,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.089831,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.089876,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.092064,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.092116,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.092189,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.092279,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.094466,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.094523,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.094619,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.094663,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.096830,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.096891,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.096938,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.096970,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.099061,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.099118,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.099150,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.099177,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.101272,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.101329,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.101377,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.101412,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.103515,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.103572,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.103611,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.103640,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.105819,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.105892,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.105968,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.106014,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.108175,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.108275,C,BULK,IN,5,1,11,0,4,4,,42410900
1787289946.108370,S,BULK,OUT,6,1,11,4294967181,5,5,,430901c0f2
1787289946.108409,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.113612,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.113709,C,BULK,IN,5,1,11,0,55,55,,440933c0ff060f00010000000000ff061e0001aa00000000011219000562dba8579cdb610e48da443814db828edd1801dd0302db6000d9
1787289946.113875,S,BULK,OUT,6,1,11,4294967181,3,3,,064409
1787289946.114110,C,BULK,OUT,6,1,11,0,3,0,,
1787289946.516795,S,BULK,OUT,6,1,11,4294967181,40,40,,400924c0ff060f000100000000000000000000000000000022dba8db61da44db82dd18dd03db6051
1787289946.516891,C,BULK,OUT,6,1,11,0,40,0,,
1787289946.522119,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.522206,C,BULK,IN,5,1,11,0,3,3,,064009
1787289946.522362,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.522449,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.524841,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.524886,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.524993,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.525080,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.527291,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.527377,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.527479,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.527526,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.529752,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.529816,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.529928,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.529974,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.532178,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.532285,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.532380,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.532425,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.534625,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.534665,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.534752,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.534796,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.536996,S,BULK,IN,5,1,11,4294967181,64,0,,
1787289946.537061,C,BULK,IN,5,1,11,0,4,4,,42410901
1787289946.537134,S,BULK,OUT,6,1,11,4294967181,5,5,,410901c0f4
1787289946.537179,C,BULK,OUT,6,1,11,0,5,0,,
1787289946.539364,S,BULK,IN,5,1,11,4294967181,64,0,,
